Summary,Text,Class,Identifier,Court
" TRIBUTÁRIO –  APELAÇÃO –  EXECUÇÃO FISCAL –  MUNICÍPIO DE AVARÉ. Sentença que extinguiu o feito reconhecendo a ocorrência da prescrição intercorrente. Apelo do exequente.DA PRESCRIÇÃO INTERCORRENTE –  A prescrição intercorrente ocorre no curso da Execução Fiscal quando, caracterizada uma causa interruptiva da prescrição ""normal"", o exequente deixar de promover o andamento efetivo da execução, ficando inerte –  Esse efetivo andamento deve consistir em atos concretos que visem à efetiva localização do executado ou de seus bens para que a prescrição intercorrente não ocorra –  Caso a paralisação se dê por causa não reputável à responsabilidade da Fazenda, a prescrição intercorrente não ocorre, aplicando-se, nestes casos, a Súmula 106 do STJ –  O prazo dessa prescrição é mencionado na Súmula 314 do STJ.DO PRECEDENTE VINCULANTE –  Os julgadores têm o dever legal de seguir os precedentes vinculantes mencionados no artigo 927 do Código de Processo Civil de 2015 –  A alteração de tese jurídica adotada no precedente vinculante deve ser feita pelo mesmo tribunal de onde o precedente se origina e com exigências legais também do Código de Processo Civil de 2015.DO RECURSO ESPECIAL Nº. 1.340.553/RS –  O STJ, no Recurso Especial nº. 1.340.553/RS, submetido ao julgamento dos Recursos Repetitivos (art. 1.036 e seguintes do CPC/2015 e art. 543-C do CPC/73), sistematizou a contagem da prescrição intercorrente, fixando as teses que devem ser observadas quando da análise do referido instituto, quais sejam:""4.1.) O prazo de 1 (um) ano de suspensão do processo e do respectivo prazo prescricional previsto no art. 40, §§ 1º e 2º da Lei n. 6.830/80 - LEF tem início automaticamente na data da ciência da Fazenda Pública a respeito da não localização do devedor ou da inexistência de bens penhoráveis no endereço fornecido, havendo, sem prejuízo dessa contagem automática, o dever de o magistrado declarar ter ocorrido a suspensão da execução; 4.1.1.) Sem prejuízo do disposto no item 4.1., nos casos de execução fiscal para cobrança de dívida ativa de natureza tributária (cujo despacho ordenador da citação tenha sido proferido antes da vigência da Lei Complementar n. 118/2005), depois da citação válida, ainda que editalícia, logo após a primeira tentativa infrutífera de localização de bens penhoráveis, o Juiz declarará suspensa a execução.4.1.2.) Sem prejuízo do disposto no item 4.1., em se tratando de execução fiscal para cobrança de dívida ativa de natureza tributária (cujo despacho ordenador da citação tenha sido proferido na vigência da Lei Complementar n. 118/2005) e de qualquer dívida ativa de natureza não tributária, logo após a primeira tentativa frustrada de citação do devedor ou de localização de bens penhoráveis, o Juiz declarará suspensa a execução.4.2.) Havendo ou não petição da Fazenda Pública e havendo ou não pronunciamento judicial nesse sentido, findo o prazo de 1 (um) ano de suspensão inicia-se automaticamente o prazo prescricional aplicável (de acordo com a natureza do crédito exequendo) durante o qual o processo deveria estar arquivado sem baixa na distribuição, na forma do art. 40, §§ 2º, 3º e 4º da Lei n. 6.830/80 - LEF, findo o qual o Juiz, depois de ouvida a Fazenda Pública, poderá, de ofício, reconhecer a prescrição intercorrente e decretá-la de imediato;4.3.) A efetiva constrição patrimonial e a efetiva citação (ainda que por edital) são aptas a interromper o curso da prescrição intercorrente, não bastando para tal o mero peticionamento em juízo, requerendo, v.g., a feitura da penhora sobre ativos financeiros ou sobre outros bens. Os requerimentos feitos pelo exequente, dentro da soma do prazo máximo de 1 (um) ano de suspensão mais o prazo de prescrição aplicável (de acordo com a natureza do crédito exequendo) deverão ser processados, ainda que para além da soma desses dois prazos, pois, citados (ainda que por edital) os devedores e penhorados os bens, a qualquer tempo –  mesmo depois de escoados os referidos prazos – , considera-se interrompida a prescrição intercorrente, retroativamente, na data do protocolo da petição que requereu a providência frutífera. 4.4.) A Fazenda Pública, em sua primeira oportunidade de falar nos autos (art. 245 do CPC/73, correspondente ao art. 278 do CPC/2015), ao alegar nulidade pela falta de qualquer intimação dentro do procedimento do art. 40 da LEF, deverá demonstrar o prejuízo que sofreu (exceto a falta da intimação que constitui o termo inicial - 4.1., onde o prejuízo é presumido), por exemplo, deverá demonstrar a ocorrência de qualquer causa interruptiva ou suspensiva da prescrição.4.5.) O magistrado, ao reconhecer a prescrição intercorrente, deverá fundamentar o ato judicial por meio da delimitação dos marcos legais que foram aplicados na contagem do respectivo prazo, inclusive quanto ao período em que a execução ficou suspensa."".No caso dos autos, após a citação do executado, o Município não conseguiu proceder à penhora de bens do executado no prazo de 6 (seis) anos subsequentes, nada requerendo ao juízo a fim de que se pudesse dar o devido andamento à causa, caracterizando sua inércia –  Prescrição intercorrente caracterizada –  Inaplicabilidade da Súmula 106 do STJ.Sentença mantida –  Recurso desprovido. ",rso desprovido. ,Improcedente,0500213-46.2008.8.26.0073,TJSP
" TRIBUTÁRIO –  APELAÇÃO –  EXECUÇÃO FISCAL –  MUNICÍPIO DE AVARÉ. Sentença que extinguiu o feito reconhecendo a ocorrência da prescrição intercorrente. Apelo do exequente.DA PRESCRIÇÃO INTERCORRENTE –  A prescrição intercorrente ocorre no curso da Execução Fiscal quando, caracterizada uma causa interruptiva da prescrição ""normal"", o exequente deixar de promover o andamento efetivo da execução, ficando inerte –  Esse efetivo andamento deve consistir em atos concretos que visem à efetiva localização do executado ou de seus bens para que a prescrição intercorrente não ocorra –  Caso a paralisação se dê por causa não reputável à responsabilidade da Fazenda, a prescrição intercorrente não ocorre, aplicando-se, nestes casos, a Súmula 106 do STJ –  O prazo dessa prescrição é mencionado na Súmula 314 do STJ.DO PRECEDENTE VINCULANTE –  Os julgadores têm o dever legal de seguir os precedentes vinculantes mencionados no artigo 927 do Código de Processo Civil de 2015 –  A alteração de tese jurídica adotada no precedente vinculante deve ser feita pelo mesmo tribunal de onde o precedente se origina e com exigências legais também do Código de Processo Civil de 2015.DO RECURSO ESPECIAL Nº. 1.340.553/RS –  O STJ, no Recurso Especial nº. 1.340.553/RS, submetido ao julgamento dos Recursos Repetitivos (art. 1.036 e seguintes do CPC/2015 e art. 543-C do CPC/73), sistematizou a contagem da prescrição intercorrente, fixando as teses que devem ser observadas quando da análise do referido instituto, quais sejam:""4.1.) O prazo de 1 (um) ano de suspensão do processo e do respectivo prazo prescricional previsto no art. 40, §§ 1º e 2º da Lei n. 6.830/80 - LEF tem início automaticamente na data da ciência da Fazenda Pública a respeito da não localização do devedor ou da inexistência de bens penhoráveis no endereço fornecido, havendo, sem prejuízo dessa contagem automática, o dever de o magistrado declarar ter ocorrido a suspensão da execução; 4.1.1.) Sem prejuízo do disposto no item 4.1., nos casos de execução fiscal para cobrança de dívida ativa de natureza tributária (cujo despacho ordenador da citação tenha sido proferido antes da vigência da Lei Complementar n. 118/2005), depois da citação válida, ainda que editalícia, logo após a primeira tentativa infrutífera de localização de bens penhoráveis, o Juiz declarará suspensa a execução.4.1.2.) Sem prejuízo do disposto no item 4.1., em se tratando de execução fiscal para cobrança de dívida ativa de natureza tributária (cujo despacho ordenador da citação tenha sido proferido na vigência da Lei Complementar n. 118/2005) e de qualquer dívida ativa de natureza não tributária, logo após a primeira tentativa frustrada de citação do devedor ou de localização de bens penhoráveis, o Juiz declarará suspensa a execução.4.2.) Havendo ou não petição da Fazenda Pública e havendo ou não pronunciamento judicial nesse sentido, findo o prazo de 1 (um) ano de suspensão inicia-se automaticamente o prazo prescricional aplicável (de acordo com a natureza do crédito exequendo) durante o qual o processo deveria estar arquivado sem baixa na distribuição, na forma do art. 40, §§ 2º, 3º e 4º da Lei n. 6.830/80 - LEF, findo o qual o Juiz, depois de ouvida a Fazenda Pública, poderá, de ofício, reconhecer a prescrição intercorrente e decretá-la de imediato;4.3.) A efetiva constrição patrimonial e a efetiva citação (ainda que por edital) são aptas a interromper o curso da prescrição intercorrente, não bastando para tal o mero peticionamento em juízo, requerendo, v.g., a feitura da penhora sobre ativos financeiros ou sobre outros bens. Os requerimentos feitos pelo exequente, dentro da soma do prazo máximo de 1 (um) ano de suspensão mais o prazo de prescrição aplicável (de acordo com a natureza do crédito exequendo) deverão ser processados, ainda que para além da soma desses dois prazos, pois, citados (ainda que por edital) os devedores e penhorados os bens, a qualquer tempo –  mesmo depois de escoados os referidos prazos – , considera-se interrompida a prescrição intercorrente, retroativamente, na data do protocolo da petição que requereu a providência frutífera. 4.4.) A Fazenda Pública, em sua primeira oportunidade de falar nos autos (art. 245 do CPC/73, correspondente ao art. 278 do CPC/2015), ao alegar nulidade pela falta de qualquer intimação dentro do procedimento do art. 40 da LEF, deverá demonstrar o prejuízo que sofreu (exceto a falta da intimação que constitui o termo inicial - 4.1., onde o prejuízo é presumido), por exemplo, deverá demonstrar a ocorrência de qualquer causa interruptiva ou suspensiva da prescrição.4.5.) O magistrado, ao reconhecer a prescrição intercorrente, deverá fundamentar o ato judicial por meio da delimitação dos marcos legais que foram aplicados na contagem do respectivo prazo, inclusive quanto ao período em que a execução ficou suspensa."".No caso dos autos, após a citação do executado, o Município não conseguiu proceder à penhora de bens do executado no prazo de 6 (seis) anos subsequentes, nada requerendo ao juízo a fim de que se pudesse dar o devido andamento à causa, caracterizando sua inércia –  Prescrição intercorrente caracterizada –  Inaplicabilidade da Súmula 106 do STJ.Sentença mantida –  Recurso desprovido. ",rso desprovido. ,Improcedente,0500629-14.2008.8.26.0073,TJSP
" TRIBUTÁRIO –  APELAÇÃO –  EXECUÇÃO FISCAL –  MUNICÍPIO DE AVARÉ. Sentença que extinguiu o feito reconhecendo a ocorrência da prescrição intercorrente. Apelo do exequente.DA PRESCRIÇÃO INTERCORRENTE –  A prescrição intercorrente ocorre no curso da Execução Fiscal quando, caracterizada uma causa interruptiva da prescrição ""normal"", o exequente deixar de promover o andamento efetivo da execução, ficando inerte –  Esse efetivo andamento deve consistir em atos concretos que visem à efetiva localização do executado ou de seus bens para que a prescrição intercorrente não ocorra –  Caso a paralisação se dê por causa não reputável à responsabilidade da Fazenda, a prescrição intercorrente não ocorre, aplicando-se, nestes casos, a Súmula 106 do STJ –  O prazo dessa prescrição é mencionado na Súmula 314 do STJ.DO PRECEDENTE VINCULANTE –  Os julgadores têm o dever legal de seguir os precedentes vinculantes mencionados no artigo 927 do Código de Processo Civil de 2015 –  A alteração de tese jurídica adotada no precedente vinculante deve ser feita pelo mesmo tribunal de onde o precedente se origina e com exigências legais também do Código de Processo Civil de 2015.DO RECURSO ESPECIAL Nº. 1.340.553/RS –  O STJ, no Recurso Especial nº. 1.340.553/RS, submetido ao julgamento dos Recursos Repetitivos (art. 1.036 e seguintes do CPC/2015 e art. 543-C do CPC/73), sistematizou a contagem da prescrição intercorrente, fixando as teses que devem ser observadas quando da análise do referido instituto, quais sejam:""4.1.) O prazo de 1 (um) ano de suspensão do processo e do respectivo prazo prescricional previsto no art. 40, §§ 1º e 2º da Lei n. 6.830/80 - LEF tem início automaticamente na data da ciência da Fazenda Pública a respeito da não localização do devedor ou da inexistência de bens penhoráveis no endereço fornecido, havendo, sem prejuízo dessa contagem automática, o dever de o magistrado declarar ter ocorrido a suspensão da execução; 4.1.1.) Sem prejuízo do disposto no item 4.1., nos casos de execução fiscal para cobrança de dívida ativa de natureza tributária (cujo despacho ordenador da citação tenha sido proferido antes da vigência da Lei Complementar n. 118/2005), depois da citação válida, ainda que editalícia, logo após a primeira tentativa infrutífera de localização de bens penhoráveis, o Juiz declarará suspensa a execução.4.1.2.) Sem prejuízo do disposto no item 4.1., em se tratando de execução fiscal para cobrança de dívida ativa de natureza tributária (cujo despacho ordenador da citação tenha sido proferido na vigência da Lei Complementar n. 118/2005) e de qualquer dívida ativa de natureza não tributária, logo após a primeira tentativa frustrada de citação do devedor ou de localização de bens penhoráveis, o Juiz declarará suspensa a execução.4.2.) Havendo ou não petição da Fazenda Pública e havendo ou não pronunciamento judicial nesse sentido, findo o prazo de 1 (um) ano de suspensão inicia-se automaticamente o prazo prescricional aplicável (de acordo com a natureza do crédito exequendo) durante o qual o processo deveria estar arquivado sem baixa na distribuição, na forma do art. 40, §§ 2º, 3º e 4º da Lei n. 6.830/80 - LEF, findo o qual o Juiz, depois de ouvida a Fazenda Pública, poderá, de ofício, reconhecer a prescrição intercorrente e decretá-la de imediato;4.3.) A efetiva constrição patrimonial e a efetiva citação (ainda que por edital) são aptas a interromper o curso da prescrição intercorrente, não bastando para tal o mero peticionamento em juízo, requerendo, v.g., a feitura da penhora sobre ativos financeiros ou sobre outros bens. Os requerimentos feitos pelo exequente, dentro da soma do prazo máximo de 1 (um) ano de suspensão mais o prazo de prescrição aplicável (de acordo com a natureza do crédito exequendo) deverão ser processados, ainda que para além da soma desses dois prazos, pois, citados (ainda que por edital) os devedores e penhorados os bens, a qualquer tempo –  mesmo depois de escoados os referidos prazos – , considera-se interrompida a prescrição intercorrente, retroativamente, na data do protocolo da petição que requereu a providência frutífera. 4.4.) A Fazenda Pública, em sua primeira oportunidade de falar nos autos (art. 245 do CPC/73, correspondente ao art. 278 do CPC/2015), ao alegar nulidade pela falta de qualquer intimação dentro do procedimento do art. 40 da LEF, deverá demonstrar o prejuízo que sofreu (exceto a falta da intimação que constitui o termo inicial - 4.1., onde o prejuízo é presumido), por exemplo, deverá demonstrar a ocorrência de qualquer causa interruptiva ou suspensiva da prescrição.4.5.) O magistrado, ao reconhecer a prescrição intercorrente, deverá fundamentar o ato judicial por meio da delimitação dos marcos legais que foram aplicados na contagem do respectivo prazo, inclusive quanto ao período em que a execução ficou suspensa."".No caso dos autos, após a citação do executado, o Município não conseguiu proceder à penhora de bens do executado no prazo de 6 (seis) anos subsequentes, nada requerendo ao juízo a fim de que se pudesse dar o devido andamento à causa, caracterizando sua inércia –  Prescrição intercorrente caracterizada –  Inaplicabilidade da Súmula 106 do STJ.Sentença mantida –  Recurso desprovido. ",rso desprovido. ,Improcedente,0504651-86.2006.8.26.0073,TJSP
" Agravo em Execução Penal –  Falta disciplinar de natureza grave –  Preliminar - Ausência de fundamentação –  Inocorrência – Homologação judicial do resultado da apuração realizada na sede administrativa –  Hipótese em que não envolve regressão –  Exegese dos artigos 39, inciso I e 50, inciso VI, c.c. o artigo 39, inciso II, todos da Lei nº 7.210/1984 - Suporte probatório suficiente para o reconhecimento da má conduta prisional –  Absolvição ou desclassificação –  Descabimento – Revogação do tempo remido adequada e motivadamente dosada –  Afastamento ou redução –  Impossibilidade –  Precedentes –  Decisão mantida –  Matéria preliminar rejeitada e agravo desprovido. ",avo desprovido. ,Improcedente,0011869-37.2021.8.26.0482,TJSP
" Agravo de Instrumento –  Custas processuais –  A obrigação do vencido arcar com custas do processo decorre de imposição legal e deve ficar sobrestada, se demonstrada e enquanto perdurar eventual estado de pobreza, nos termos do artigo 98, §§ 1º, inciso I, e 3º, do Código de Processo Civil, o que só pode ser sopesado, em decorrência da possibilidade de alteração da situação financeira no tempo, no momento da respectiva arrecadação, ou seja, na fase de execução do título penal –  Exegese dos artigos 804, do Código de Processo Penal, e 4º, § 9º, da Lei nº 11.608/03 –  Afastamento do encargo –  Descabimento –  Expedição de certidão para inscrição do débito na dívida ativa, em razão de seu não pagamento –  Possibilidade –  Decisão mantida –  Recurso desprovido. ",rso desprovido. ,Improcedente,2196448-77.2021.8.26.0000,TJSP
" AGRAVO DE INSTRUMENTO. MANDATO. AÇÃO DE ARBITRAMENTO DE HONORÁRIOS ADVOCATÍCIOS. Insurgência em face de decisão que indeferiu o pedido de inclusão no polo passivo dos sócios retirantes da sociedade ré. Ampliação dos limites subjetivos da demanda. Impossibilidade. Feito já saneado e com laudo pericial produzido. Circunstância jurídico-processual que não pode suprimir garantias constitucionais, principalmente do contraditório e da ampla defesa dos sócios que o agravante pretende ver integrados à lide. Decisão mantida.RECURSO NÃO PROVIDO.   ",não provido.   ,Improcedente,2226480-65.2021.8.26.0000,TJSP
" LOCAÇÃO DE VEÍCULOS. AÇÃO DE OBRIGAÇÃO DE ESPAÇO. SELF STORAGE. Pedido de indenização por danos materiais e morais em decorrência de inundação que destruiu seus móveis, documentos e objetos estimados pela família. Sentença de procedência parcial com fundamento na possível falha estrutural do prédio, como entupimento de um cano, inexistindo maiores esclarecimentos na defesa sobre a causa principal da inundação. Apelo da ré. Alegação de força maior em razão de inundação no rio Tietê. Inovação recursal. Fundamento apresentado somente com a apelação, não comportando apreciação. Responsabilidade civil fundamentada nos artigos 186 e 927, ambos do Código Civil. Danos materiais: inexiste impugnação específica. Valor dos móveis que será apurado em sede de liquidação de sentença. Dano Moral configurado. Ajutor que vivenciou situação que ultrapassou o mero aborrecimento, seja pelos danos causados em bens estimados pela família, seja porque se viu sem os móveis essenciais para guarnecimento da residência quando já estava reformada,  e ainda porque se viu desamparado pelo réu, que ofereceu valor irrisório se comparado com o prejuízo material. Valor da indenização que deve ser mantido. Recurso não provido, com majoração dos honorários advocatícios (art. 85, § 11, do CPC).RECURSO NÃO PROVIDO. ",o não provido. ,Improcedente,1004910-95.2020.8.26.0020,TJSP
" EMBARGOS DE DECLARAÇÃO. Alegação de omissão e contradição v. acórdão que negou provimento ao Recurso de Apelação interposto, buscando, ainda, o pré-questionamento de dispositivos legais. Vícios não configurados. Acórdão que fundamentou suficientemente as razões que levaram à manutenção da decisão a quo. Pretensão que não encontra amparo no art. 1.022 do CPC. Nítido caráter infringente. Discordância em relação a temas já decididos. Prequestionamento ficto. Possibilidade (art. 1.025 do CPC).Embargos de declaração REJEITADOS. ",ão rejeitados. ,Improcedente,1001652-51.2018.8.26.0601,TJSP
" Apelação Cível. Administrativo. Servidora pública estadual. Professora de Educação Básica readaptada. Pretensão à anulação do ato que determinou a cessação da sua readaptação. Possibilidade. Consta no relatório médico de fls. 118, que a Autora em 2019 teve piora dos exames, com piora da função renal, tendo que ser submetida à biópsia renal, que constatou ""nefropatia crônica (lesões de cronicidade) –  perda da função renal. Verifica-se ainda que os relatórios acostados às fls. 169 e 171 descrevem um quadro grave de doença renal, situação que o perito judicial não abordou. Sentença mantida.Recurso não provido. ",o não provido. ,Improcedente,1001685-02.2019.8.26.0053,TJSP
" Apelação Cível –  Mandado de Segurança - ITCMD –  Violação a direito líquido e certo  - Adequação da via eleita - Alegação de invalidade da Lei Estadual nº 10.705/00 que instituiu o imposto - Cabimento - Hipótese em que a Constituição Federal condicionou a instituição da exação à lei complementar que ainda não foi editada - Inteligência do art. 155, § 1º, III, ""b"", da Constituição Federal - Inconstitucionalidade do art. 4º, inciso II, alínea ""b"", da Lei Estadual nº 10.705/00 declarada por este Tribunal na Arguição de Inconstitucionalidade nº 0004604-24.2011.8.26.0000 - Inadmissibilidade de cobrança –  Recurso oficial e voluntário da Fazenda Estadual, improvidos. ","al, improvidos. ",Improcedente,1046439-92.2020.8.26.0053,TJSP
" Apelação cível –  Direito Administrativo –  Servidor Público Municipal –  Cômputo das gratificações GEPSAS e GERP no 13º salário e terço constitucional - Cabimento –  Gratificações GEPSAS e GERP que se incorporam aos vencimentos, pois verbas de caráter geral –  Correção monetária pelo IPCA-e –  Impossibilidade de aplicação da Taxa TR, declarada inconstitucional pelo STF –  Sentença mantida –  Recursos da Prefeitura e do IPREM não providos. "," não providos. ",Improcedente,1048815-56.2017.8.26.0053,TJSP
" Apelação Cível –  Ação Indenizatória –  Colisão ocasionada pela ausência de sinalização quanto à preferência em cruzamento –  Aplicação do art. 252 do Regimento Interno do Tribunal de Justiça de São Paulo para ratificação da bem fundamentada sentença em Primeiro Grau –  Culpa exclusiva da vítima –  Descaracterizado nexo de causalidade entre omissão do Estado e danos evidenciados –  Região residencial de baixa velocidade que cobra a direção atenta do condutor, nos termos do artigo 44 do Código de Trânsito Brasileiro –  Sentença mantida –  Recurso não provido. ",o não provido. ,Improcedente,1004982-12.2021.8.26.0032,TJSP
" Apelação Cível –  Processo Administrativo Disciplinar –  Pretensão à anulação de processo que culminou em sua demissão, bem como reintegração à força policial e pagamento dos vencimentos do período de afastamento –  Aplicação do art. 252 do Regimento Interno do Tribunal de Justiça de São Paulo para ratificação da bem fundamentada sentença em Primeiro Grau –  Inexistência de irregularidades no procedimento adotado –  Produção de provas de maneira ampla e proporcional, com oferta de contraditório adequado –  Enquadramento legal que permite a conclusão alcançada pela Comissão Processante –  Sopesamento dos depoimentos colhidos que se demonstra razoável –  Sentença mantida –  Recurso não provido. ",o não provido. ,Improcedente,1016013-23.2019.8.26.0477,TJSP
" Mandado de Segurança em face de ato coator do Diretor de Habilitação do Detran/SP - Segurança pleiteada para ver declarada cumprida a pena imposta e obter autorização para realização do curso de reciclagem - Processo administrativo que culminou na aplicação da penalidade de suspensão do direito de dirigir em desfavor do Impetrante - O início do cumprimento da penalidade de suspensão do direito de dirigir se dá no momento após efetivo processo administrativo –  Mesmo quando da vigência da Resolução CONTRAN nº 182/2005, é entendimento deste Relator que já se previa expressamente o início da contabilização do prazo da suspensão independentemente da efetiva entrega da CNH –  Anotação, no prontuário de motorista, da penalidade de suspensão do direito de dirigir, per si já lhe acarretava a restrição de direito almejada pela sanção administrativa –  Sentença mantida - Recurso oficial improvido. ",cial improvido. ,Improcedente,1000535-55.2021.8.26.0072,TJSP
" * AGRAVO DE INSTRUMENTO –  CÉDULAS RURAIS PIGNORATÍCIAS HIPOTECÁRIAS –  Ação de repetição do indébito julgada parcialmente procedente –  Fase da liquidação da sentença –  Perícia Judicial –  Laudo pericial elaborado com base nos extratos apresentados pela instituição financeira –  Anuência do credor quanto aos extratos apresentados –  Impossibilidade de impugnar os mencionados extratos –  Preclusão lógica –  O vistor oficial elaborou a planilha da dívida de acordo com os parâmetros fixados nos autos –  Homologação dos cálculos apresentados pelo perito judicial –  Correção –  Recurso improvido * ",rso improvido * ,Improcedente,2143322-15.2021.8.26.0000,TJSP
" *CUMPRIMENTO DE SENTENÇA –  Penhora –  Incidência sobre valor depositado em conta poupança –  Cabimento, tendo em vista sua natureza circulatória - Impenhorabilidade do art. 833, IV do CPC não caracterizada –  Ausência de elementos que demonstrem que os valores depositados nas contas guardam caráter alimentar - Vedação à expropriação direta de salário e/ou aposentadoria, o que não retrata o caso dos autos - Conta poupança com natureza circulatória - Decisão mantida –  Recurso não provido*   ",não provido*   ,Improcedente,2145393-87.2021.8.26.0000,TJSP
" *RECURSO –  Embargos de declaração –  Alegação de omissão –  Inocorrência –  Existência de cláusula compromissória de arbitragem - Medida que importa em renúncia à intervenção estatal - Sub-rogação legal da seguradora, de maneira integral, envolvendo, inclusive, as obrigações, principais e acessórias, decorrentes do contrato firmado pela segurada - Controvérsia que deve, necessariamente, ser submetida ao Juízo arbitral Processo extinto nos termos do art. 485, VII, do CPC –  Embargos rejeitados*  ",os rejeitados*  ,Improcedente,1027424-93.2020.8.26.0100,TJSP
" *CUMPRIMENTO DE SENTENÇA –  Impugnação –  Alegação de nulidade da intimação do requerido, revel na fase de conhecimento - Comparecimento espontâneo da parte e apresentação tempestiva de defesa que sanou o vício - Afirmação de nulidade do título executivo judicial, por ofensa à coisa julgada obtida em outro processo  - Inocorrência –  Primeiro pedido, de declaração de nulidade de contrato, julgado improcedente por ter sido considerado inadequado para atacar descumprimento contratual –  Ajuizamento de nova demanda veiculando pretensão de rescisão da avença e devolução de valores acolhida –  Validade do título executivo judicial –  Análise de alegação de conduta maliciosa da parte na juntada de procuração outorgada pela parte contrária que deverá ser apreciação pelo douto juízo a quo, pena de supressão de instância - Recurso não provido, na parte em que conhecido, com determinação* "," recurso não provido, na parte em que conhecido, com determinação* ",Improcedente,2166701-82.2021.8.26.0000,TJSP
" *EXCEÇÃO DE PREEXECUTIVIDADE –  Alegação de ausência de comprovação do pagamento efetuado pelo exequente/cessionário ao credor originário antes do ajuizamento da ação e de inexistência de notificação do executado quanto à cessão do crédito –  Executividade do título afirmada no julgamento de embargos à execução –  Matérias que demandaria dilação probatória, desbordando da via estreita da oposição processual eleita - Exceção rejeitada de forma escorreita –  Decisão mantida - Recurso não provido* ",o não provido* ,Improcedente,2149571-79.2021.8.26.0000,TJSP
" *RECURSO –  Embargos de declaração –  Alegação de contradição –  Inocorrência –  Recuperação judicial das executadas - Considerando que as executadas se encontram em recuperação judicial, que foi determinada a suspensão das ações de execução contra elas promovida e que há discussão na recuperação quanto a concursalidade do crédito perseguido, de rigor que se promova a suspensão da execução em face das recuperandas - Competência do juízo da recuperação judicial para deliberação acerca da natureza concursal ou extraconcursal do crédito executado, consoante precedentes do C. STJ–  Embargos rejeitados*  ",os rejeitados*  ,Improcedente,2165141-42.2020.8.26.0000,TJSP
" RECURSO DA AUTORA –  PEDIDO DE GRATUIDADE DA JUSTIÇA OU DIFERIMENTO DAS CUSTAS –  Benefício pleiteado na fase recursal –  Descabimento –  Não demonstrada a ausência de higidez financeira da autora AÇÃO ANULATÓRIA DE DÉBITO FISCAL –  Questionamento quanto à taxa de juros aplicada, com fundamento na Lei nº 13.918/09 que alterou a redação do artigo 96 da Lei nº 6.374/89 –  Cabimento –  Lei nº 13.918/09 que teve a parcial inconstitucionalidade declarada incidentalmente pelo Colendo Órgão Especial –  Aplicabilidade da taxa SELIMULTA PUNITIVA –  Caráter confiscatório –  Penalidade que supera o valor da obrigação principal –  Inadmissibilidade –  Redução ao patamar de 100% PROTESTO DE CDA –  Cabimento –  Exclusão tão somente da parcela que excede o limite ora aplicável –  Inviabilidade de obstar os efeitos secundários do débito (como protesto, por exemplo) –  Prevalência da certeza e liquidez dos débitos inscritos em dívida ativa –  Aplicação do quanto decidido na ADI nº 5.135/DF e no Tema 777/STJ HONORÁRIOS ADVOCATÍCIOS –  Verba arbitrada em conformidade com o disposto no art. 85, do CPC Manutenção do valor fixado –  Ação julgada parcialmente procedente em 1ª Instância –  Sentença mantida –  Recursos oficial e voluntários improvidos. ",ios improvidos. ,Improcedente,1012770-82.2019.8.26.0053,TJSP
" AÇÃO ANULATÓRIA –  Débito de ICMS –  Extinção do feito em virtude da desistência manifestada pela autora, ante a realização do parcelamento do débito –  Verbas de sucumbência, todavia, que deverão ser arcadas pela requerente, pelo princípio da causalidade –  Os honorários incluídos no parcelamento referem-se às execuções fiscais, as quais não se confundem com a presente demanda - Sentença mantida - Recurso improvido. ",urso improvido. ,Improcedente,1004677-77.2018.8.26.0082,TJSP
" Apelação - Embargos à execução fiscal - IPTU e Taxa de Coleta de Lixo dos exercícios de 2013 a 2015 - Embargos acolhidos - Pretensão à reforma - Impossibilidade - Ação proposta contra o espólio do executado - Embargante, que é neta do falecido, mas não herdou por estirpe - Caso concreto em que a mãe da embargante é pós-morta ao de cujus - Sucessão por representação ou estirpe que se dá quando a herdeira falece antes do autor da herança - Inteligência do art. 1851, do Código Civil - Sentença mantida com determinação de levantamento da penhora - Recurso desprovido. ",rso desprovido. ,Improcedente,1000587-49.2020.8.26.0472,TJSP
" Apelação –  Execução Fiscal  - IPTU –  Exercícios de 2011 a 2015 –  Município de São José do Rio Preto -  Sentença que julgou improcedentes os embargos à execução opostos pelo coexecutado Paulo Sérgio Ferro - Pretensão à reforma –  Impossibilidade - Imóvel inserido em área urbana conforme Lei municipal nº 7.032/98 (§2º, art. 32, do CTN) - Prescindibilidade de que o imóvel disponha dos melhoramentos urbanos indicados pelo § 1º do art. 32 do CTN –  Inteligência da Súmula 626 do C. STJ (""A incidência do IPTU sobre imóvel situado em área considerada pela lei local como urbanizável ou de expansão urbana não está condicionada à existência dos melhoramentos elencados no art. 32, § 1º, do CTN) –  Lei municipal nº 492/2015 que concedeu isenção, mas que somente pode ser aplicada para os exercícios posteriores à sua promulgação (2016) –  Precedentes –   Sentença mantida –  Recurso desprovido.  ",so desprovido.  ,Improcedente,1006718-19.2020.8.26.0576,TJSP
