Summary,Text,Class,Identifier,Court
" RESPONSABILIDADE CIVIL - Ação regressiva - Prestação de serviços –  Fornecimento de energia elétrica - Danos elétricos causados em razão de oscilação na rede de energia elétrica fornecida pela concessionária ré –  Pretensão da autora de ressarcimento dos danos materiais indenizados aos seus segurados –  Cabimento –  Responsabilidade objetiva da ré, concessionária de serviço público, nos termos do art. 37, § 6º, da CF –  Falta de demonstração da regularidade na prestação dos serviços –  Oscilação de energia elétrica que configura falha na prestação de serviço e deu causa aos danos ocorridos nos aparelhos eletrônicos dos segurados –  Nexo de causalidade comprovado - Responsabilidade configurada –  Ressarcimento devido –  Sub-rogação da autora nos direitos e deveres de seus segurados (cf. art. 786 do CC e Súmula 188 do STF) –  Procedência da ação regressiva - Correção monetária incide desde o desembolso e juros de mora desde a citação –  Inversão dos ônus de sucumbência - Recurso provido.   ",urso provido.   ,Procedente,1000313-77.2021.8.26.0334,TJSP
" APELAÇÃO –  Ação declaratória cumulada com pedido indenizatório –  Contato telefônico de suposto funcionário do banco –  Confirmação de dados pessoais e entrega do cartão bancário (plástico) a terceiro –  Pedido parcialmente procedente para declarar a inexigibilidade da compra impugnada e condenar os réus, solidariamente, ao ressarcimento do valor de R$6.000,00 –  Pleito de reforma –  Possibilidade –  Relação de Consumo –  Análise contextualizada dos fatos que não se mostra hábil a atribuir aos réus a responsabilidade por eventual falha na prestação do serviço –  Transação impugnada inferior ao limite do cartão –  Compatibilidade com o perfil de consumo do requerente –  Culpa do autor aliada à atuação de terceiro –  Informação da senha ao fraudador aliada à retirada do cartão na residência –  Serviço manifestamente não disponibilizado pelos bancos –  Responsabilidade afastada –  Extensão dos efeitos ao corréu –  Inteligência do art.1.005, parágrafo único do CPC –  Recurso provido. ",ecurso provido. ,Procedente,1010926-04.2020.8.26.0590,TJSP
" APELAÇÃO –  MANDADO DE SEGURANÇA –  Impetração contra ato da Diretora Presidente da CETESB quanto aos critério utilizados para o cálculo do valor da taxa de licenciamento ambiental –  LEGITIMIDADE PASSIVA E VIA ADEQUADA –  Competência da autoridade coatora para aplicar o Decreto 64.512/19 na cobrança de taxa do processo de renovação de licenciamento ambiental –  Inaplicabilidade do ato do Chefe do Poder Executivo requerida de forma incidental, cujo objeto de impugnação é a emissão de guia de recolhimento de acordo com os critérios nele estabelecidos –  Aptidão do ""mandamus"" para produzir efeitos concretos –  Adequação da via mandamental  eleita.OFENSA A DIREITO LÍQUIDO E CERTO –  Relator Sorteado que votou no sentido do desprovimento do apelo, aberta a divergência pelo 2º Juiz, que dava provimento ao recurso, para denegar a segurança ao mandamus, secundado pelo i. 3º Juiz, que acompanhou a divergência.AMPLIAÇÃO DA COLEGIALIDADE - Na ampliação da colegialidade, com fundamento no art. 942 do CPC, os 4º e 5º Juízes aderiram à maioria divergente, resultando em votação por maioria pelo provimento do apelo, vencido o relator sorteado, designado o 2º. Juiz como relator do V. Acórdão.OFENSA AO DIREITO LÍQUIDO E CERTO NÃO COMPROVADA –  SEGURANÇA DENEGADA –  Solicitação da renovação da licença efetuada na vigência do novo Decreto nº 64.512/2019 –  LICENCIAMENTO AMBIENTAL –  FIXAÇÃO DOS VALORES PARA EXPEDIÇÃO DAS LICENÇAS AMBIENTAIS –  Inexistência de comprovação da abusividade da fórmula prevista no novo regulamento, que não inclui no cálculo a área total do terreno, mas apenas as áreas vinculadas ao empreendimento, não acarretando o valor exorbitante estabelecido pelo Decreto nº 62.973/2017 –  Nova sistemática estabelecida pelo Decreto nº 64.512/2019 que não padece do vício anterior –  VALIDADE –  SENTENÇA REFORMADA –  SEGURANÇA NEGADA - RECURSO PROVIDO. ",ecurso provido. ,Procedente,1035492-76.2020.8.26.0053,TJSP
" Agravo de instrumento. Portadora de neoplasia maligna da tireoide - CID 10 C73. Isenção de Imposto de Renda. Admissibilidade. Inteligência do artigo 6º, VI, da Lei Federal n° 7.713/88 e dos artigos 40, §§18 e 21 da Constituição Federal c.c. art. 151 da Lei Federal 8.213/91. Desnecessidade de se avaliar a fortuna de quem tem direito a essa isenção. Tema descabido, inclusive para se concluir sobre credibilidade e verossimilhança, bem como sobre fumus boni juris et periculum in mora. Recurso provido. ",ecurso provido. ,Procedente,2188250-51.2021.8.26.0000,TJSP
" APELAÇÃO –  MANDADO DE SEGURANÇA –  Impetração contra ato do Diretor da CETESB aplicado para o cálculo do valor da taxa de licenciamento ambiental –  ALEGAÇÃO DE ILEGITIMIDADE PASSIVA E VIA INADEQUADA –  Competência da autoridade coatora para aplicar o Decreto 64.512/19 na cobrança de taxa do processo de renovação de licenciamento ambiental –  Inaplicabilidade do ato do Chefe do Poder Executivo requerida de forma incidental, cujo objeto de impugnação é a emissão de guia de recolhimento de acordo com os critérios nele estabelecidos –  Aptidão do ""mandamus"" para produzir efeitos concretos –  Adequação da via mandamental –  PRELIMINARES AFASTADAS.OFENSA A DIREITO LÍQUIDO E CERTO –  Relator Sorteado que votou no sentido do desprovimento do apelo, aberta a divergência pelo 2º Juiz, que dava provimento ao recurso, para denegar a segurança ao mandamus, secundado pelo i. 3º Juiz, que acompanhou a divergência.AMPLIAÇÃO DA COLEGIALIDADE - Na ampliação da colegialidade, com fundamento no art. 942 do CPC, os 4º e 5º Juízes aderiram à maioria divergente, resultando em votação por maioria pelo provimento do apelo, vencido o relator sorteado, designado o 2º. Juiz como relator do V. Acórdão.OFENSA AO DIREITO LÍQUIDO E CERTO NÃO COMPROVADA –  SEGURANÇA DENEGADA –  Solicitação da renovação da licença efetuada na vigência do novo Decreto nº 64.512/2019 –  LICENCIAMENTO AMBIENTAL –  FIXAÇÃO DOS VALORES PARA EXPEDIÇÃO DAS LICENÇAS AMBIENTAIS –  Inexistência de comprovação da abusividade da fórmula prevista no novo regulamento, que não inclui no cálculo a área total do terreno, mas apenas as áreas vinculadas ao empreendimento, não acarretando o valor exorbitante estabelecido pelo Decreto nº 62.973/2017 –  Nova sistemática estabelecida pelo Decreto nº 64.512/2019 que não padece do vício anterior –  VALIDADE –  SENTENÇA REFORMADA –  RECURSO PROVIDO. ",ecurso provido. ,Procedente,1003128-10.2020.8.26.0196,TJSP
" APELAÇÃO CÍVEL - Execução Fiscal - Imposto Predial Urbano, Imposto Territorial, Taxa de Coleta de Lixo e Taxa de Emolumentos dos exercícios de 2014 a 2016 e 2018 - Reconhecimento de ilegitimidade passiva do executado, diante de seu falecimento em momento anterior ao ajuizamento da demanda - Extinção do feito - Inadmissibilidade - Inaplicabilidade da Súmula nº 392 do STJ - Descumprimento de obrigação acessória (atualização cadastral) pelo Espólio / sucessores do executado ou por eventuais adquirentes do imóvel tributado (art. 113, § 2º, do Código Tributário Nacional) –  Decreto extintivo afastado  para que prossiga regularmente, em seus ulteriores termos, a demanda executiva - Recurso da Municipalidade provido, com determinação. ","da executiva - recurso da municipalidade provido, com determinação. ",Procedente,1002973-35.2019.8.26.0198,TJSP
" APELAÇÃO. Mandado de segurança. Sentença concedendo a ordem. Apelo da impetrada pleiteando a reforma. Com razão. Legalidade da cobrança da taxa de licenciamento ambiental. Ação proposta, ante a necessidade de renovação de licença ambiental, já na vigência do atual Decreto nº 64.512/2019. Inexistência de comprovação da abusividade da fórmula prevista no atual regulamento, que não inclui no cálculo a área total do terreno, porém somente áreas vinculadas ao empreendimento, não acarretando o valor exorbitante estabelecido pelo anterior Decreto nº 62.973/2017. Precedentes deste Tribunal. Ausente, neste momento, direito líquido e certo da impetrante, destacando-se que eventual elevação do valor por parte do órgão ambiental, ao menos em tese, não está maculada de ilegalidade e, tampouco, é abusiva, sobretudo à luz do art. 5º, § 1º, da Lei nº 997/76, que enseja a apreciação acerca da natureza da licença imperativa ao emprego da atividade pertinente à potencial fonte de poluição, motivo pelo qual a r. sentença comporta reforma. Recurso provido. ",ecurso provido. ,Procedente,1003057-15.2021.8.26.0053,TJSP
" AGRAVO DE INSTRUMENTO. CUMPRIMENTO DE SENTENÇA. Pedido de fixação de honorários advocatícios. RPV. Indeferimento em virtude de ausência de impugnação ao cumprimento de sentença. Entendimento de que o artigo 85, § 7º, do Código de Processo Civil se aplica aos requisitórios de pequeno valor. Inadmissibilidade. Por se tratar de requisição de pequeno valor, é inaplicável o artigo 1º-D, da Lei n.º 9.494/97, com a redação dada pela MP n.º 2.180-35/2001. Interpretação conforme a Constituição estabelecido pelo STF no RE n.º 420.816-4/PR. Precedentes também da Corte Superior e desta 10ª Câmara. Decisão reformada. Recurso provido.  ",curso provido.  ,Procedente,2048125-33.2021.8.26.0000,TJSP
" APELAÇÃO CRIMINAL –  ROUBO QUALIFICADO –  ABSOLVIÇÃO POR INSUFICIENCIA DE PROVAS – IMPOSSIBILIDADE - APREENSÃO DO BEM SUBTRAÍDO EM PODER DOS RÉUS, POUCO DEPOIS DO ROUBO –  CONDENAÇÃO MANTIDA –  Tendo os réus sido surpreendidos e presos em poder do bem subtraído, pouco depois do roubo, bem como tendo confessado a prática do delito na fase inquisitiva, inviável a absolvição por insuficiência de provas. Recurso parcialmente provido, somente para reduzir as penas de ambos os réus.  ","rcialmente provido, somente para reduzir as penas de ambos os réus.  ",Procedente,1501178-50.2020.8.26.0537,TJSP
" Agravo em execução penal. Marco inicial para progressão de regime. Data do preenchimento dos requisitos estabelecidos no artigo 112 da LEP. Natureza declaratória da decisão que atesta a presença dos requisitos legais. Necessidade de retificação de cálculo para que conste como marco inicial a satisfação do requisito subjetivo, com a elaboração do exame criminológico. Precedente da Terceira Seção do C. Superior Tribunal de Justiça. Recurso provido. ",ecurso provido. ,Procedente,0009159-54.2021.8.26.0996,TJSP
" Conflito de Competência. Apelação. Ação de usucapião constitucional urbano de imóvel de propriedade do Município de São Paulo. Normas de direito privado aplicáveis. Competência da Seção de Direito Privado. Inteligência do artigo 5º, I.15 da Resolução nº 623/2013, do Órgão Especial do Tribunal de Justiça de São Paulo. Precedentes do Órgão Especial. Conflito conhecido e provido para determinar o retorno dos autos à 8ª Câmara de Direito Privado. ","rtigo 5º, i.15 da resolução nº 623/2013, do órgão especial do tribunal de justiça de são paulo. precedentes do órgão especial. conflito conhecido e provido para determinar o retorno dos autos à 8ª câmara de direito privado. ",Procedente,0004964-07.2021.8.26.0000,TJSP
" Embargos de Declaração em Agravo interno cível. Mandado de Segurança. Concessão de liminar. Ato Normativo nº 01/2020, Tribunal de Justiça, Tribunal de Contas e Ministério Público, todos do Estado de São Paulo. Limitação com gastos de pessoal. Lei Complementar nº 173/2020. Decisão deste C. Órgão Especial que declarou a constitucionalidade da lei, por determinação do C. Supremo Tribunal Federal, para seguir entendimento adotado nas Ações Direta de Inconstitucionalidade nº 6.442, 6.447, 6.451 e 6.525, bem como no Recurso Extraordinário n° 1.311.742, Tema de Repercussão Geral nº 1.137, do C. STF. Prequestionamento. Embargos acolhidos. ",rgos acolhidos. ,Procedente,0011681-35.2021.8.26.0000,TJSP
" Conflito de competência. Discussão, em demanda indenizatória, e desde a inicial, da ocupação de espaço público por particular, cujos bens foram aprendidos por empresa contratada pelo Poder Público, depositados junto à Municipalidade e depois com ela não encontrados. Prevenção que não se sobrepõe à competência de que no caso se cuida, de natureza absoluta. Irrelevância da ausência originária do ente público no polo passivo, que depois ademais veio a integrar. Artigo 3º, I.7 e I.11, da Res. 613/17. Conflito julgada procedente, para declarar competente a C. 12ª Câmara de Direito Público.  ","�e à competência de que no caso se cuida, de natureza absoluta. irrelevância da ausência originária do ente público no polo passivo, que depois ademais veio a integrar. artigo 3º, i.7 e i.11, da res. 613/17. conflito julgada procedente, para declarar competente a c. 12ª câmara de direito público.  ",Procedente,0036448-40.2021.8.26.0000,TJSP
" AGRAVO DE INSTRUMENTO. Insurgência em face de r. decisão que rejeitou pedido de perícia relativa a eventuais danos decorrentes da alegada quebra contratual, pois considerou tal pedido extemporâneo. Pleito da ora agravante de deferimento dos seus pedidos de produção de prova, sob pena de cerceamento de defesa. CABIMENTO DA PRETENSÃO RECURSAL. Pedido de prova pericial que não se mostra extemporâneo, considerando que o mesmo pedido já havia sido formulado expressamente em outras duas oportunidades de especificação de provas, sem apreciação pelo Juízo ""a quo"". Mencionada prova, ademais, mostra-se relevante para o deslinde da controvérsia existente nos autos de origem, tendo em vista que, diferentemente do afirmado pela r. decisão agravada, ao que parece, a mensuração de eventuais danos nos moldes pleiteados pela ora agravante não pode ficar a cargo unicamente da análise do Juízo ""a quo"", considerando que tanto para a aferição da existência de danos, como para mensuração do seu quantum, diante da complexidade da causa, faz-se necessária a prova técnica. As demais provas pleiteadas pela ora agravante serão analisadas em momento oportuno, caso haja necessidade de sua confecção.R. decisão reformada, com determinação.AGRAVO DE INSTRUMENTO PROVIDO, COM OBSERVAÇÃO. ",", com determinação.agravo de instrumento provido, com observação. ",Procedente,2169089-55.2021.8.26.0000,TJSP
" 1. RECLAMAÇÃO CONTRA ACÓRDÃO PROFERIDO POR UMA DAS CÂMARAS DE DIREITO PÚBLICO DESTA CORTE. 2. CABIMENTO DE RECLAMAÇÃO QUANDO SE TRATA DE DECISÃO PROFERIDA EM CONTROLE CONCENTRADO DE CONSTITUCIONALIDADE, CUJOS EFEITOS VINCULANTES SÃO ERGA OMNES. 3. RECLAMAÇÃO QUE, NO CASO EM TELA, NÃO REVELA HIERARQUIA ENTRE OS ÓRGÃOS DA CORTE E NEM SE REVESTE COMO SUCEDÂNEO RECURSAL. 4. ACÓRDÃO PROFERIDO QUE, APESAR DE RECONHECER A EXISTÊNCIA DE DECISÃO DE PROCEDÊNCIA PROFERIDA EM REPRESENTAÇÃO DE INCONSTITUCIONALIDADE, DEU PROVIMENTO A APELO INTERPOSTO EM MANDADO DE SEGURANÇA PARA DEFERIR COMPLEMENTAÇÃO DE BENEFÍCIO PREVIDENCIÁRIO PREVISTO EM NORMA CUJA INCONSTITUCIONALIDADE FORA RECONHECIDA. CONFIGURADA SITUAÇÃO PREVISTA NO ART. 988, II, DO C.P.C. 5. RECLAMAÇÃO JULGADA PROCEDENTE PARA QUE, NOS TERMOS DO ART. 992, DO C.P.C., CASSADA A DECISÃO PROFERIDA EM DESCONFORMIDADE COM O QUE DECIDIDO NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE, OUTRA SEJA PROFERIDA OBSERVANDO-SE SUA EFICÁCIA VINCULANTE.   ","constitucionalidade, deu provimento a apelo interposto em mandado de segurança para deferir complementação de benefício previdenciário previsto em norma cuja inconstitucionalidade fora reconhecida. configurada situação prevista no art. 988, ii, do c.p.c. 5. reclamação julgada procedente para que, nos termos do art. 992, do c.p.c., cassada a decisão proferida em desconformidade com o que decidido na ação direta de inconstitucionalidade, outra seja proferida observando-se sua eficácia vinculante.   ",Procedente,2273874-05.2020.8.26.0000,TJSP
" *Indenização – Compensação de cheques clonados – Responsabilidade objetiva do Banco – Dano moral caracterizado – Autora teve todo o saldo e limite disponíveis utilizados para a compensação de cheque emitido no valor de R$ 70.000,00, o que afetou sua subsistência e culminou com o bloqueio de sua conta corrente - Fixação em R$ 20.000,00 que se mostra de rigor – Recurso provido, com majoração dos honorários advocatícios, nos termos do art. 85, §1º e §11, do CPC.* ",", o que afetou sua subsistência e culminou com o bloqueio de sua conta corrente - fixação em r$ 20.000,00 que se mostra de rigor – recurso provido, com majoração dos honorários advocatícios, nos termos do art. 85, §1º e §11, do cpc.* ",Procedente,1013474-61.2019.8.26.0032,TJSP
" PLANO DE SAÚDE –  Rescisão por inadimplemento superior a 60 dias –  Inteligência do art. 13, II, da Lei n. 9.656/98 –   Necessidade de prévia notificação do consumidor para que este possa purgar quitar o débito no prazo de 10 dias –  Norma cogente –  Evento fortuito que obrigou a autora a deixar sua residência, de modo que a notificação enviada pela ré não se prestou a converter a mora em inadimplemento absoluto - Cancelamento indevido –  Astreintes –  Multa inicialmente fixada em valor módico, o qual somente foi duplicado após 53 dias de descumprimento da decisão pela ré –  Valor acumulado a título de multa que é elevado por culpa exclusiva da ré, mas deve ser reduzido em observância aos princípios da razoabilidade e proporcionalidade –  Recurso provido. ",ecurso provido. ,Procedente,1020892-12.2020.8.26.0001,TJSP
" PRESTAÇÃO DE SERVIÇOS –  ENERGIA ELÉTRICA –  AÇÃO REGRESSIVA –  SEGURADORA SUB-ROGADA NOS DIREITOS DE CONSUMIDOR - OSCILAÇÃO NA CORRENTE - DANOS EM APARELHOS ELETROELETRÔNICOS - SENTENÇA DE PROCEDÊNCIA –  PRELIMINAR DE FALTA DE INTERESSE AFASTADA - DECISÃO QUE SE DISSOCIA DO SISTEMA DE DISTRIBUIÇÃO DO ""ONUS PROBANDI"" ADOTADO PELO ORDENAMENTO PÁTRIO, DEFICIENTE QUE SE ENCONTRA A COMPROVAÇÃO DO LIAME DE CAUSALIDADE E  INEXISTINDO ELEMENTOS HÁBEIS A CONFERIR CREDIBILIDADE AO ALEGADO –  SEGURADORA QUE SE LIMITOU A INSTRUIR A DEMANDA COM DOCUMENTOS QUE UNILATERALMENTE PRODUZIU, AO QUE SE CONJUGA A IMPOSSIBILIDADE DE SUBMISSÃO DOS BENS ALEGADAMENTE DANIFICADOS A ""EXPERT"" DE CONFIANÇA DO JUÍZO, CARÊNCIA PROBATÓRIA POR SI EXCLUSIVAMENTE ENSEJADA E QUE IMPEDE A FORMAÇÃO DE CONVICÇÃO DESTE JUÍZO FAVORÁVEL AO RECONHECIMENTO DO DIREITO DE REGRESSO EVOCADO, CONDUZINDO AO JULGAMENTO DE IMPROCEDÊNCIA –  RECURSO PROVIDO. ",ecurso provido. ,Procedente,1048446-68.2020.8.26.0114,TJSP
"  PLANO DE SAÚDE –  ESCLEROSE MÚLTIPLA –  ATENDIMENTO ALÉM DO CONTRATO - INVIABILIDADE –  COBERTURA CONTRATUAL COM NÃO SER ILIMITADA –  HIDROTERAPIA NO ENTRETANTO DE OBRIGATÓRIO ATENDIMENTO - DANO MORAL AFASTADO PELA RÁPIDA ATUAÇÃO DO JUDICIÁRIO E POR MERO PROBLEMA HAVIDO EM CONTRATO –  EVENTUAL REEMBOLSO NA FORMA DO AJUSTE –  UTILIZAÇÃO OBRIGATÓRIA DA REDE ACREDITADA –  RECURSO A OUTROS ATENDIMENTOS SE POR AL INEXISTIR ATENDIMENTO NA REFERENCIADA - DECISÃO REFORMADA EM PARTE –  RECURSO DO AUTOR DENEGADO - APELO DO RÉU PROVIDO. ",o réu provido. ,Procedente,1007951-06.2020.8.26.0009,TJSP
" AGRAVO DE INSTRUMENTO. INCIDENTE DE DESCONSIDERAÇÃO DA PERSONALIDADE JURÍDICA. Decisão que indeferiu o pedido. Insurgência da requerente. Acolhimento. Aplicável ao caso a ""teoria menor da desconsideração"", inserida no microssistema legal de tutela de interesses coletivos e prevista no artigo 28, caput e § 5º, do CDC. Suficiência de elementos a justificar a excepcional medida, que depende apenas da demonstração de que a pessoa jurídica se coloca como ""de alguma forma, como obstáculo ao ressarcimento de prejuízos causados aos consumidores"". Jurisprudência e do STJ. Doutrina. Decisão agravada a comportar a modificação pretendida pela consumidora, ficando deferido o trâmite do incidente. RECURSO PROVIDO. ",ecurso provido. ,Procedente,2057610-57.2021.8.26.0000,TJSP
" Apelação -  Ação de obrigação de fazer - Autor, pessoa com 53 anos, com problemas de saúde, requer liminar autorizando sua permanência em instituição particular de longa permanência para idosos (ILPI) - Possibilidade - Lei Complementar Municipal nº 32.2010, de Campinas e Resolução RDC nº 283/2005 da Anvisa, que não vedam expressamente o acolhimento de pessoas com idade inferior a 60 anos - Análise individual do caso que indica a manutenção do Apelante na referida instituição, na qual recebe os cuidados de que necessita, como solução que melhor se compatibiliza com o princípio da dignidade da pessoa humana –  Sentença reformada - Recurso provido. ",ecurso provido. ,Procedente,1009327-66.2021.8.26.0114,TJSP
" Apelação Cível - Mandado de segurança - Pretensão à anulação de penalidade de suspensão do direito de dirigir - Preliminar de inadmissibilidade recursal rejeitada - Ausente violação à dialeticidade - Hipótese que evidencia a intenção do Recorrente de reverter o julgamento que lhe foi desfavorável - Preponderância da instrumentalidade processual sobre o excesso de formalismo - Nulidade do procedimento administrativo reconhecida de ofício - Desrespeito às normas e competências estabelecidas pela Lei Federal nº 9.784/1999, Lei Estadual nº 10.177/1998 e pela Resolução CONTRAN nº 182/2005 - Automação que, no caso concreto, destituiu a aplicação da penalidade de análise e revisão por servidores públicos competentes - Falta de motivação concreta - Afronta aos arts. 5º, LV, e 37, caput, da CF/88, que asseguram o princípio da transparência e o estabelecimento de contraditório e ampla defesa real, inclusive em processos administrativos, com respeito ao devido processo legal - Sentença reformada.Recurso provido. ",ecurso provido. ,Procedente,1001010-32.2021.8.26.0453,TJSP
" *Ação rescisória - Condições - Interesse de agir –  Rescisória –  Ausência de demonstração de eventual erro de fato, resultante de atos processuais produzidos na causa –  Art. 966, VIII, do Código de Processo Civil –  Não cabimento da ação rescisória para atacar a justiça da decisão, para o reexame das provas ou a interpretação dos fatos com base nos quais o juízo formou sua livre convicção –  Precedentes do Superior Tribunal de Justiça –  Observância aos princípios da segurança jurídica e da efetividade das decisões judiciais –  Propositura com propósito de obter a reforma da decisão e não a rescisão tecnicamente possível –  Inadequação da via eleita - Processo extinto sem julgamento de mérito, reconhecida a carência de ação* ","extinto sem julgamento de mérito, reconhecida a carência de ação* ",Procedente,2154393-48.2020.8.26.0000,TJSP
" APELAÇÃO –  Ação Declaratória  de Nulidade de  Lançamento Fiscal c.c. Repetição de Indébito e Tutela Antecipada  - Taxas de  limpeza, conservação de vias e de expediente dos exercícios de 2016 a 2020 – Município de Potirendaba - Sentença que julgou procedente a ação reconhecendo a ilegalidade da cobrança  dos tributos e condenou o município a restituir o indevido tributário do exercício de 2015 em diante –  Pleito de reforma parcial pelo Município tão somente quanto à taxa de limpeza pública –  Impossibilidade -  Cobrança indevida –  Lei Complementar nº 1086/83 que não se amoldou à Súmula Vinculante 19 do C. STF - Inconstitucionalidade e ilegalidade da cobrança configuradas -  Ausência de especificidade e divisibilidade dos serviços públicos –  Caráter 'uti universi' –  Repetição de indébito - Juros de mora - Incidência de 1% (um por cento) ao mês, a partir do trânsito em julgado, de acordo com previsão expressa na primeira parte do § 1º do art. 161 c/c parágrafo único do art. 167, ambos do CTN, e Súmula 188-STJ, salvo se houver lei local em sentido contrário - Índice de atualização monetária que deve ser o IPCA-E (Tema 810-STF e Tema 905-STJ) a contar do desembolso (Súmula 162-STJ) –  Prequestionamento - Desnecessidade de enumeração dos dispositivos legais –  Aplicação do art. 1025 do CPC/15 –  Matéria preliminar afastada. No mérito, sentença reformada em parte para pequena adequação  quanto à aplicação de juros de mora e de correção monetária na repetição do indevido tributário  –  Recurso fazendário parcialmente  provido.  ",ente  provido.  ,Procedente,1000186-10.2021.8.26.0474,TJSP
" Ação de regresso – Descarga elétrica – Queima de aparelhos – Nexo causal e danos comprovados – Direito de regresso da seguradora.  Tratando-se de responsabilidade civil de concessionária de serviço público, está caracterizada a responsabilidade objetiva, pelos danos causados na prestação do seu serviço, prevista no artigo 37, parágrafo 6º, da Constituição Federal - A autora instruiu a inicial com vasta documentação que demonstra o nexo de causalidade e o vínculo com os segurados - Demonstrado o nexo de causalidade entre a prestação de serviços defeituosa e os danos causados nos equipamentos do segurado, em decorrência de oscilações na rede elétrica, competia à concessionária comprovar a exclusão de sua responsabilidade, nos termos do art. 373, II, do CPC/2015 e do art. 6º, VIII, do CDC, ônus do qual não se desincumbiu.Recurso provido. ",ecurso provido. ,Procedente,1013565-20.2019.8.26.0011,TJSP
" Cautelar Inominada –  Lesão corporal e ameaça –  Violência doméstica e familiar –  Atribuição de efeito ativo a recurso em sentido estrito interposto, visando à conversão da prisão em flagrante do autuado em preventiva –  Circunstâncias do caso concreto que apontam a imprescindibilidade e recomendam o encarceramento cautelar –  Necessidade de proteção da integridade física e psíquica da vítima –  Cabimento –  Evidenciação dos legais para a perfilhação da medida extrema –  Exegese dos artigos 313, inciso III, do Código de Processo Penal, e, em especial, do artigo 20, caput, da Lei nº 11.340/06 –  Condições pessoais desfavoráveis –  Reincidência que veda a outorga de liberdade provisória, com ou sem medidas cautelares, nos termos do § 2º, do artigo 310, do Código de Processo Penal –  Insuficiência das medidas cautelares alternativas –  Reconhecimento –  Cautelar deferida, com observações. ","ativas –  reconhecimento –  cautelar deferida, com observações. ",Procedente,2214465-64.2021.8.26.0000,TJSP
" APELAÇÃO. Responsabilidade civil. Ação regressiva ajuizada em face de concessionária de energia elétrica. Indenização por danos materiais. Sobrecarga na rede de fornecimento de energia elétrica. Avarias em aparelhos eletroeletrônicos. Responsabilidade objetiva da concessionária. Desnecessidade de prévio pedido administrativo. Oscilação na tensão de energia elétrica constitui fortuito interno e está inserida no risco da atividade desenvolvida pela prestadora do serviço público. Danos e ressarcimento dos prejuízos causados aos segurados que foram devidamente comprovados. Indenização devida. Sentença reformada. Recurso provido.  ",curso provido.  ,Procedente,1056882-24.2021.8.26.0100,TJSP
" RESPONSABILIDADE CIVIL - Transporte Aéreo - Danos morais - Sentença de parcial procedência - Recurso da autora - Pretensão de majoração dos danos morais – Possibilidade – Falha na prestação do serviço contratado – Passagem adquirida para transporte e acomodação de animal de estimação em local diverso daquele adquirido pela autora –  Dissabores que ultrapassam o mero aborrecimento - Responsabilidade objetiva da ré - Artigo 927, parágrafo único do CPC - Danos morais devidos - Valor da indenização majorado para R$ 10.000,00, com observância nos critérios da razoabilidade e proporcionalidade Precedentes - Sucumbência mantida - Honorários advocatícios majorados - Recurso provido. ",ecurso provido. ,Procedente,1028659-61.2021.8.26.0100,TJSP
" AGRAVO DE INSTRUMENTO. Ação de execução de título extrajudicial. Decisão que rejeitou pedido de reconsideração e manteve a penhora dos veículos pertencentes aos executados, sob o fundamento de que o contrato objeto da execução de origem não faz parte da ação nº 1001788-33.2018.8.26.0218 e de sua consequente liquidação de nº 0000083-12.2021.8.26.0218, conforme documento juntado pelo executado aos autos. Insurgência. Admissibilidade. Título que embasa a presente execução que está incluído na lista apresentada pelos executados (certidão de objeto e pé juntada às fls. 186 dos autos da execução) na liquidação de sentença nº 0000083-12.2021.8.26.0218. Presente feito que deve ser reunido à liquidação de sentença nº 0000083-12.2021.8.26.0218, para julgamento conjunto dos processos, com o objetivo de evitar risco de prolação de decisões conflitantes ou contraditórias caso decididos separadamente. Art. 55, caput e §1º, §2º, I, e §3º, do Código de Processo Civil. Questão sobre o cancelamento ou não da penhora dos veículos que deve permanecer suspensa até decisão que estabeleça se definitivamente houve ou não o alongamento da dívida objeto da execução. Decisão reformada. Recurso provido. ",ecurso provido. ,Procedente,2155142-31.2021.8.26.0000,TJSP
" Agravo em execução penal. Marco inicial para progressão de regime. Data do preenchimento dos requisitos estabelecidos no artigo 112 da LEP. Natureza declaratória da decisão que atesta a presença dos requisitos legais. Necessidade de retificação de cálculo para que conste como marco inicial a satisfação do requisito subjetivo, com a elaboração do exame criminológico. Precedente da Terceira Seção do C. Superior Tribunal de Justiça. Recurso provido. ",ecurso provido. ,Procedente,0011129-89.2021.8.26.0996,TJSP
