Summary,Text,Class,Identifier,Court
" *PRESCRIÇÃO –  Exceção de pré-executividade acolhida para reconhecer prescrição de todos títulos que fundamentam a ação executiva, extinguindo-a –  Insurgência pela exequente –  Acolhimento parcial do apelo –  Protesto cambial efetuado em relação a todos os títulos, mas efetivo apenas em relação àqueles (em número de três) emitidos antes de três anos de sua realização - Prescrição que, portanto, ocorreu apenas em relação a parte dos títulos exequendos, a teor do que prevê o art. 202/CC –  Impossibilidade de extinção integral da ação, que deve prosseguir para persecução do montante remanescente (relativo aos títulos que tiveram sua prescrição interrompida pelo protesto) –  Sentença parcialmente reformada –  Recurso parcialmente provido.* ",mente provido.* ,Parcial Procedente,1000124-25.2016.8.26.0577,TJSP
" AGRAVO DE INSTRUMENTO – AÇÃO ANULATÓRIA DE PARTILHA DE BENS –  CUMPRIMENTO DE SENTENÇA – Descumprimento de acordo homologado judicialmente –  Rejeição da impugnação –  Alegação de prejudicialidade externa, diante do ajuizamento de ação revisional do acordo, a ensejar a suspensão da execução –  Descabimento –  Processo da ação revisional extinto por falta de interesse de agir –  Manutenção da decisão em grau recursal –  Impossibilidade de revisão de cláusulas de acordo homologado judicialmente e transitado em julgado –  Validade da avença que só pode ser contestada por meio de ação anulatória –  Inexistência de prejudicialidade externa –  Onerosidade excessiva –  Não verificação –  Agravante que, por mera liberalidade, obrigou-se a pagar quantia à agravada, em caso de alienação de sua participação societária em empresa, independentemente do valor da venda –  Alienação que se deu por valor abaixo do esperado pelo agravante –  Inexistência de evento imprevisível e extraordinário –  Ausência dos requisitos para aplicação das teorias da imprevisão ou da onerosidade excessiva –  Ato de mera liberalidade que não se coaduna com alegação de excesso de onerosidade –  Honorários advocatícios em caso de rejeição de impugnação ao cumprimento de sentença –  Descabimento –  Mero incidente processual –  Tese firmada pelo C. STJ quando do julgamento do REsp. nº 1.134.186/RS, sob o rito dos recursos repetitivos (temas 407, 408, 409 e 410) –  Inteligência da súmula 519, do STJ –  Multa por embargos protelatórios –  Afastamento –  Inocorrência da hipótese do art. 1.026, § 2º, do CPC, diante da contradição existente na decisão embargada –  Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,2197264-93.2020.8.26.0000,TJSP
" AÇÃO DECLARATÓRIA DE INEXIGIBILIDADE DO DÉBITO. Sentença de procedência que declarou a inexigibilidade do débito e a inexistência da relação jurídica entre as partes, condenando a requerida ao pagamento de indenização por danos morais, no valor de R$5.000,00. Insurgência da parte autora. DANOS MORAIS. Valor. Majoração. Descabimento. O valor da indenização por danos morais deve ser fixado de maneira equitativa e moderada, observando as peculiaridades de cada caso, para que não se tenha a dor como instrumento de captação de vantagem. Mantido o valor da condenação porque observados os critérios de razoabilidade e proporcionalidade. Valor mantido. JUROS. Revelia. A relação contratual entre as partes não restou evidenciada. Tratando-se de responsabilidade civil extracontratual, deve ser considerada a data do evento danoso como termo inicial para a contagem dos juros legais, no caso a inscrição indevida pela ré. Inteligência da Súmula 54 do STJ. Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,1006851-25.2020.8.26.0006,TJSP
" AÇÃO DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO CUMULADA COM INDENIZAÇÃO POR DANOS MORAIS –  MANUTENÇÃO DO NOME DA AUTORA EM BASE DE DADOS DE ÓRGÃO DE PROTEÇÃO AO CRÉDITO APÓS QUITAÇÃO DO DÉBITO - PROCEDÊNCIA –  ARGUIÇÃO PRELIMINAR DE ILEGITIMIDADE PASSIVA –  DESCABIMENTO –  O fato de terceira empresa ter atuado como representante da ré na intermediação da cobrança de valores não exclui a responsabilidade da empresa ré, para responder por eventuais danos causados ao consumidor decorrentes da respectiva relação contratual existente –  Preliminar rejeitada.AÇÃO DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO CUMULADA COM INDENIZAÇÃO POR DANOS MORAIS –  MANUTENÇÃO DO NOME DA AUTORA EM BASE DE DADOS DE ÓRGÃO DE PROTEÇÃO AO CRÉDITO APÓS QUITAÇÃO DO DÉBITO - PROCEDÊNCIA –  RECURSO DA RÉ –  A ilegal manutenção do nome da autora em bases de dados de órgão de proteção ao crédito por dívida cuja quitação restou incontroversa resulta em dano moral in re ipsa, decorrente do indevido abalo de crédito e mácula à reputação –  Obrigação da empresa ré em retirar a restrição em nome do cliente após a liquidação da dívida respectiva, no prazo máximo de 05 dias úteis, conforme entendimento jurisprudencial predominante - Inaplicabilidade da Súmula 385 do C.STJ, pois, em que pese a autora ostentar outros apontamentos restritivos em seu nome, nenhuma delas encontrava-se ativa ao tempo da anotação declarada indevida - Dano moral configurado - Indenização fixada em valor demasiado (R$ 15.000,00) para compensar os transtornos experimentados pela autora, que deve ser reduzida para R$ 7.000,00 (sete mil reais), quantia adequada ao caso - Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,1020056-88.2020.8.26.0114,TJSP
" AÇÃO REVISIONAL CUMULADA COM INDENIZATÓRIA. Contrato de empréstimo pessoal –  Sentença improcedência –  Inconformismo da autora que pede a redução dos juros à taxa média de mercado e a fixação de indenização por danos morais –  Cerceamento de defesa não configurado –  Manifesta abusividade das taxas previstas na avença firmada entre os litigantes –  Princípio da liberdade contratual que encontra limitação para admitir a revisão das referidas taxas de juros em situações excepcionais, conforme REsp nº 1061.530/RS, julgado em 22/10/2008, de acordo com o procedimento da Lei dos Recursos Repetitivos –  Aplicação da média de mercado para o crédito específico dos autos, ""empréstimo pessoal para pessoa física"", a ser apurado em liquidação de sentença –  Restituição singela dos valores cobrados em excesso –  Ausência de especificação de consequência que ensejasse o abalo psicológico ou à honra (ausente alegação e prova de eventual negativação) da suplicante –  A indenização por dano moral deve ser reservada para os casos de dor profunda e intensa, em que ocorre a violação do direito à dignidade, à intimidade, à vida privada, à honra, à imagem, conforme art. 5º, incisos V e X da Constituição Federal –  Danos morais não caracterizados –  Sentença reformada para julgar parcialmente procedente a demanda –  Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,1001255-89.2021.8.26.0664,TJSP
" AGRAVO INTERNO EM RECURSO ESPECIAL. CUMPRIMENTO INDIVIDUAL DE SENTENÇA COLETIVA. AÇÃO CIVIL PÚBLICA JULGADA PELO JUIZ DA 6ª VARA DA FAZENDA PÚBLICA DO FORO CENTRAL DE SÃO PAULO/SP (AÇÃO COLETIVA Nº 0403263-60.1993.8.26.0053). Foro competente. Reconhecimento ao beneficiário do direito de ajuizar o cumprimento individual da sentença coletiva no Juízo de seu domicílio (tema 480). Necessidade de prévia liquidação de sentença. Requisito atendido (tema 482). Legitimidade ativa dos poupadores e de seus sucessores, independentemente de fazerem parte dos quadros associativos do IDEC (tema 948). Juros de mora. Termo inicial. Citação do devedor na fase de conhecimento (tema 685). Juros remuneratórios. Incidência (tema 887). Razões recursais, no mais, impertinentes nesta via recursal. Decisão mantida. Recurso desprovido, na parte conhecida. ",arte conhecida. ,Parcial Procedente,2223101-24.2018.8.26.0000,TJSP
" AGRAVO INTERNO EM RECURSO ESPECIAL. CUMPRIMENTO INDIVIDUAL DE SENTENÇA COLETIVA. AÇÃO CIVIL PÚBLICA JULGADA PELO JUIZ DA 6ª VARA DA FAZENDA PÚBLICA DO FORO CENTRAL DE SÃO PAULO/SP (AÇÃO COLETIVA Nº 0403263-60.1993.8.26.0053). Legitimidade ativa dos poupadores e de seus sucessores, independentemente de fazerem parte dos quadros associativos do IDEC (tema 948). Juros de mora. Termo inicial. Citação do devedor na fase de conhecimento (tema 685). Juros remuneratórios. Incidência (tema 887). Razões recursais, no mais, impertinentes nesta via recursal. Decisão mantida. Recurso desprovido, na parte conhecida. ",arte conhecida. ,Parcial Procedente,2013254-45.2019.8.26.0000,TJSP
" Revisão Criminal – Peticionário definitivamente condenado por crime de tráfico de drogas – Pretensão de absolvição ou desclassificação da infração para porte de entorpecente para uso próprio Prova segura e coerente – Palavra dos policiais militares responsáveis pela prisão – Ausência de novos elementos que justifiquem a alteração da coisa julgada – Maus antecedentes e reincidência – Bis in idem – Não ocorrência – Redução da fração – Única condenação que gerou a agravante – Cabimento – Regime correto – Pedido deferido em parte.  ",rido em parte.  ,Parcial Procedente,2094112-92.2021.8.26.0000,TJSP
" HABEAS CORPUS. Tráfico de drogas. Pleito do impetrante de que fosse revogada a prisão preventiva do paciente, concedendo-lhe a liberdade provisória. Ordem concedida. Ausência de preenchimento dos requisitos legais para a prisão preventiva. Acusação de prática de crime sem violência ou grave ameaça à pessoa. Réu primário, sem maus antecedentes e sem notícia de que faça parte de organização criminosa. Possibilidade de aplicação de medidas cautelares diversas da prisão. Precedentes. Ordem concedida, com aplicação das medidas cautelares pessoais do art. 319, I, do CPP, confirmando-se liminar anteriormente deferida. ",mente deferida. ,Parcial Procedente,2233670-79.2021.8.26.0000,TJSP
" Agravo de instrumento –  Execução de título extrajudicial - Despesas condominiais - Penhora –  Imóvel com alienação fiduciária.Admissível a constrição judicial dos direitos da devedora fiduciante decorrentes do contrato de aquisição do imóvel objeto de alienação fiduciária, mas não sobre o próprio bem –  Em relação ao pleito de direito de preferência da agravante ao levantamento de valores resultantes de eventual arrematação em leilão diante da garantia fiduciária na demanda em discussão, é questão que não foi objeto da r. decisão agravada; portanto, não se há de conhecê-la neste recurso, sob pena de supressão de um grau de jurisdição.Agravo conhecido em parte e, na parte conhecida, provido em parte. ",ovido em parte. ,Parcial Procedente,2221321-44.2021.8.26.0000,TJSP
" Alimentos PROVISÓRIOS –  Fixação de alimentos a serem pagos a ex-cônjuge –  Cabimento –  Redução –  Admissibilidade –  Observância do binômio necessidade/capacidade –  Verificação da correlação entre as despesas de quem pede e a capacidade econômica daquele contra quem se pede, podendo o juízo de origem rever a decisão diante das provas futuramente produzidas –  Documentação produzida por ambas as partes que necessitam de complementação através de maior dilação probatória, tanto em relação às condições e necessidades de ambos quanto aos demais aspectos sobre conduta dos litigantes e arguidos episódios de infidelidade –  Padrão de vida familiar que deve ser observado, por ora, permitindo que, por determinado período, a requerente busque se recolocar devidamente no mercado de trabalho, utilizando a verba que recebe por trabalhos como artista plástica para complementar as despesas –  Diminuição para R$ 3.000,00 (três mil reais), pelo período estabelecido de 6 meses –  Recurso parcialmente provido.  ",mente provido.  ,Parcial Procedente,2195652-86.2021.8.26.0000,TJSP
"          PLANO DE SAÚDE –  REAJUSTE POR MUDANÇA DE FAIXA ETÁRIA –  VALIDADE –  CONTRATO FIRMADO APÓS 2004 –  PERCENTUAIS DE ACORDO COM A RESOLUÇÃO NORMATIVA N° 63/2003 –  ATENDIMENTO DOS CRITÉRIOS FIXADOS NO RESP 1.568.244 –  REAJUSTES ANUAIS VLIDADOS - DESEQUILÍBRIO CONTRATUAL NÃO DEMONSTRADO –  ALLEGATIO E NON PROBATIO, QUASI NON ALLEGATIO –  APLICAÇÃO DOS ÍNDICEs DIVULGADOs PELA ANS –  DEVOLUÇÃO DOS VALORES PAGOS A MAIS –  PRESCRIÇÃO TRIENAL OBSERVADA –  TERMO INICIAL É A DATA DA PROPOSITURA - SENTENÇA PARCIALMENTE REFORMADA –  RECURSO PROVIDO EM PARTE. ",ovido em parte. ,Parcial Procedente,1006278-02.2019.8.26.0077,TJSP
" APELAÇÃO CÍVEL –  PLANO DE SAÚDE - Ação julgada parcialmente procedente –  Preliminar de prescrição ânua arguida pela apelada afastada - Reajuste por mudança de faixa etária –  Inteligência do Recurso Repetitivo nº 1.568.244/RJ - Contrato anterior à Lei nº Lei 9.656/98 –  Percentual de reajuste não constante do contrato –  Afronta ao direito da Informação, in dubio pro consumidor –  Cláusula de reajuste que não é abusiva, por si só, devendo ser realizada a necessária perícia atuarial durante a fase de liquidação de sentença para apurar o novo reajuste a ser aplicado - Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1064054-51.2020.8.26.0100,TJSP
" AGRAVO DE INSTRUMENTO –  FAMÍLIA –  Ação de divórcio e outras pendengas –  Inconformismo contra decisão que fixou os alimentos provisórios devidos aos filhos comuns das partes, em R$ 3.380,00 (três mil, trezentos e oitenta reais) –  Alimentante que pretende a minoração do encargo alimentar –  Elementos trazidos aos autos recomendam, nesta sede de cognição sumária, a redução do valor da obrigação alimentar provisória, não na forma pretendida pelo agravante, mas para R$ 1.500,00 (um mil e quinhentos reais) em pecúnia, a ser pago até o dia 12 (doze) de cada mês, além de pagamento direto da escola (atualmente somente do menor Igor e futuramente ambos os filhos), ao plano de saúde dos menores e ao psicólogo de Igor (mediante recibo) –  Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,2102321-50.2021.8.26.0000,TJSP
" APELAÇÃO –  COMPRA E VENDA DE BEM MÓVEL –  CITAÇÃO POR EDITAL –  DESCABIMENTO. Validade da citação por edital. Princípios da instrumentalidade das formas e pas de nullité sans grief. Direito ao contraditório e ampla defesa assegurado. Esgotamento dos meios necessários à localização do devedor. Observância no caso concreto. Transferência do veículo perante a autoridade de trânsito. Dever do adquirente, nos termos do art. 123, §1º, do CTB. Inércia. Inscrição do nome do autor no CADIN Estadual. Danos morais. Cabimento. Situação, todavia, que não afasta a responsabilidade, solidária, do alienante pela dívida de IPVA anterior à venda, observado, quanto ao mais, o disposto na Súmula 585 do STJ. Defesa de pessoa física em nome da jurídica. Impossibilidade de tutela dos direitos alheios –  CPC, art. 18. Observância ao disposto no art. 536 do CPC. PRELIMINAR DESACOLHIDA. RECURSO DA RÉ E DE SEU SÓCIO DESPROVIDOS. APELO DA AUTORA PARCIALMENTE PROVIDO, COM OBSERVAÇÃO. "," desprovidos. apelo da autora parcialmente provido, com observação. ",Parcial Procedente,1001777-10.2020.8.26.0161,TJSP
" SEGURO OBRIGATÓRIO –  DPVAT –  AÇÃO DE COBRANÇA –  MORA OU INADIMPLEMENTO DO PRÊMIO DO SEGURO – Questão irrelevante para o pagamento da indenização –  Súmula 257 do STJ –  HONORÁRIOS DE SUCUMBÊNCIA –  Existência de pedido alternativo do autor –  Aplicação do princípio da causalidade –  Resistência do réu evidenciada nos autos –  Arbitramento de honorários segundo os ditames do art. 85, § 2º, I a IV, do CPC.RECURSO PARCIALMENTE PROVIDO. ",lmente provido. ,Parcial Procedente,1004311-35.2019.8.26.0007,TJSP
" LOCAÇÃO DE IMÓVEL –  CUMPRIMENTO DE SENTENÇA DE AÇÃO DE COBRANÇA –  EXPEDIÇÃO DE OFÍCIO AO CRC (Centro de Informações do Registro Civil) –  POSSIBILIDADE –  Art. 378 do CPC –  Princípio da cooperação –  QUEBRA DE SIGILO DE DADOS BANCÁRIOS –  Inviabilidade –  Medida que somente deve ser deferida em hipóteses excepcionais para investigação de crimes de lavagem ou ocultação de bens.RECURSO PARCIALMENTE PROVIDO. ",lmente provido. ,Parcial Procedente,2067552-16.2021.8.26.0000,TJSP
" Apelação Cível –  Indenizatória –  Inutilização de jazigo cedido ao Autor, após a construção de duas sepulturas contíguas que lhe cassam a viabilidade –  Perícia que atesta o comprometimento do espaço cedido –  Dano moral evidente causado pelo desrespeito à sepultura dos familiares do Autor –  Juros moratórios e correção monetária, todavia, readequados ao Tema nº 810, julgado pelo E. STF –  Sentença reformada em parte –  Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,1000718-09.2017.8.26.0511,TJSP
" Desapropriação –  DERSA –  Indenização fundamentada em trabalho pericial bem elaborado e preciso, após sucessivas complementações esclarecedoras realizadas em Juízo –  Manutenção do valor indicado pelo perito judicial e adotado em sentença –  Juros compensatórios e moratórios indevidos, tendo em vista a realização de depósito integral previamente à imissão na posse –  Honorários periciais do assistente dos Expropriados devidos pelo Expropriante, dado o princípio da causalidade –  Honorários advocatícios majorados, a fim de que se recompense com dignidade o trabalho realizado pelos causídicos –  Sentença reformada em parte –  Recurso dos Expropriados provido e recursos oficial e da Fazenda parcialmente providos. ",mente providos. ,Parcial Procedente,1015664-71.2017.8.26.0224,TJSP
" MANDADO DE SEGURANÇA –  Isenção de IPVA –  Portador de deficiência física –  Revogação do benefício fiscal pela Lei Estadual nº 17.293/20 –  Necessidade de observância dos princípios da anterioridade geral e da nonagesimal, previstos no artigo 150, inciso III, alíneas ""b"" e ""c"", da Constituição Federal –  Entendimento do Órgão Especial deste Tribunal de Justiça –  Violação a direito líquido e certo –  Reconhecida a isenção do IPVA de 2021 –  Precedentes –  Segurança concedida na 1ª instância –  Sentença parcialmente reformada –  Recursos providos em parte. ",vidos em parte. ,Parcial Procedente,1000094-91.2021.8.26.0228,TJSP
" FASE DE CUMPRIMENTO DE SENTENÇA. Ação de cobrança. Pleito de consulta ao Cadastro de Clientes do Sistema Financeiro Nacional, mantido pelo Banco Central do Brasil, a fim de localizar bens e valores pertencentes ao devedor, e de expedição de ofícios à Secretaria da Fazenda Estadual e à junta Comercial do Estado. Descabimento. Hipótese em que os dados lançados no CCS-BACEN se destinam a reprimir a prática de crimes de lavagem ou ocultação de bens, direitos e valores. Hipótese em que a informação sobre as notas fiscais emitidas pela empresa, bem como a existência de duplicatas por ela emitidas não são aptas a localizar bens penhoráveis. Decisão que indeferiu a consulta ao CCS-BACEN e a expedição de ofícios à Jucesp e à Secretaria da Fazenda mantida. Recurso improvido.FASE DE CUMPRIMENTO DE SENTENÇA. Ação de cobrança. Pesquisa de bens pelos sistema Infojud. Admissibilidade de nova tentativa de localização de bens penhoráveis de propriedade da devedora, declarados à Receita Federal, ficando, portanto, autorizada a pesquisa de bens penhoráveis pelo sistema Infojud. Decisão reformada. Recurso provido.Dispositivo: deram parcial provimento ao recurso. ",da. recurso provido.dispositivo: deram parcial provimento ao recurso. ,Parcial Procedente,2149306-77.2021.8.26.0000,TJSP
" PENAL. PROCESSUAL PENAL. APELAÇÃO. ESTUPRO DE VULNERÁVEL. CONDENAÇÃO. RECURSOS DEFENSIVO E DA ACUSAÇÃO.Apelo da acusação visando imposição de causa de aumento; da Defesa, com preliminar de cerceamento de defesa pela ausência de consulta técnica psicológica e, no mérito, pela absolvição por fragilidade probatória de autoria.  1.- Preliminares. Acusações. Teor que não é combalido por fatores acidentais, neste caso, relativos ao local ou tempo do crime. Elementos essenciais relativos aos sujeitos ativo e passivo e à conduta delitiva assacada. Inexistência de prejuízo ao réu. Art. 563 do CPP. –  Oitiva especial. Alegada ""deficiência"" na realização. Inocorrência. Coerência com os procedimentos e finalidades previstos na Lei nº 13.431/2017. Atingimento dos objetivos do ato. Desnecessidade de repetição, sob pena de se agravar a vitimização secundária. –  Ausência do réu da sala de teleconferência. Nulidade. Inocorrência. Inexistência de ofensa aos princípios do contraditório e da ampla defesa. Inteligência do art. 12, § 3º, da Lei nº 13.431/2017, em coerência com a constitucionalizada doutrina da proteção integral, além de medida necessária, em concreto, por orientação da psicóloga, e dado o vetor de autoridade que o réu, em sua figura parental, exercia. –  Pleito de avaliação psiquiátrica da vítima H.B.Y.B.. Desnecessidade. Devida instrução, respaldada pelos laudos psicológicos. Ausência de base científica que levasse a concluir como imprescindível a dilação de provas, pretendida pela Defesa, mais ainda pela vacuidade de dados concretos sobre possível doença mental. Quaisquer bases a respeito eram prévias à própria instrução, de conhecimento do réu, devendo ter sido suscitadas ""ab ovo"". Proscrição ao uso de ""nulidade guardada"". Jurisprudência do C. STJ. –  Pleito de estudo social. Indeferimento. Motivo que se assemelha ao do tópico imediatamente anterior. Deficiência probatória não verificada. Art. 156, II, do CPP. Prerrogativa judicial pela análise de necessidade na produção da prova. –  Extraterritorialidade condicional. Persecução penal em conformidade com o art. 7º, II, ""b"", e § 2º, do CP. Brasileiro nato, não sujeito à extradição, e ingresso no território nacional. Inexistência de prévio fator técnico extintivo da punibilidade, até porque desencadeada a persecução penal em solo brasileiro. Art. 111, V, do CP, c/c art. 82, I e IV, da Lei nº 13.445/2017. Reconhecimento da reprovabilidade penal no Direito Penal japonês de crimes contra a dignidade sexual. Crimes contra a vítima H.B.Y.B. que, ademais, se estenderam, na forma continuada, em território nacional, aplicando-se as bases normativas brasileiras. Súmula nº 711 do C. STF –  Competência da Justiça Federal. Descabimento. Internacionalização do crime que não se confunde com lesão a direitos da União e suas entidades vinculadas. Rol taxativo do art. 109 da CR/1988. Caso não submetido à regra do art. 88 do CPP. Precedentes do STJ. Inexistência, de qualquer forma, de prejuízo, em razão do resultado do presente julgamento. Preliminares inteiramente afastadas.2.- Mérito. Materialidade e autoria confirmadas em relação ao fato 02, vítima Harue. Incertezas em relação ao fato 01, vítima Thais, que determinam reforma, com absolvição. Coerência e solidez das provas orais apresentadas pela Acusação em relação à vítima Harue. Inexistência de álibi real pelo réu, pai da vítima e por ela firmemente implicado nos abusos sexuais. Prestígio ao relato judicial do ofendido em crimes contra a dignidade sexual. Precedentes. Absolvição em relação a um crime e condenação mantida em relação ao outro.3.- Dosimetria. Adequação. Primeira fase no mínimo. Aumento apenas pela incidência da causa de aumento do art. 226, II, do CP (crime contra a filha, sobre quem exercia autoridade) e continuidade delitiva. Afastado o pleito do Ministério Público, prejudicado pela absolvição em relação ao crime envolvendo a vítima Thais.Negado provimento ao apelo do MP.Parcial provimento ao apelo da Defesa, rejeitadas as preliminares. ","mp.parcial provimento ao apelo da defesa, rejeitadas as preliminares. ",Parcial Procedente,1502103-24.2018.8.26.0082,TJSP
" Prescrição –  Inocorrência.Art. 35 da Lei n. 11.343/06 –  Vínculo associativo demonstrado.Art. 33, caput, da Lei n. 11.343/06 –  Materialidade delitiva e autoria demonstradas. A forma como ocorreu a apreensão impede a desclassificação para a figura do art. 28 da Lei de Drogas.Prova –  Palavras de Servidores Públicos –  Validade –  Inexistência de motivos para incriminarem os  réus  injustamente.Penas –  Reconhecida a atenuante da menoridade relativa. Reprimenda de Rodrigo majorada em razão dos maus antecedentes. Regime prisional fechado.Recurso da Defesa parcialmente provido, provido o apelo Ministerial.  ","recurso da defesa parcialmente provido, provido o apelo ministerial.  ",Parcial Procedente,0005107-66.2016.8.26.0292,TJSP
" Ação de obrigação de fazer –  Plano de Saúde –  Decisão agravada que deferiu o pedido de antecipação de tutela –  Insurgência da requerida – Não acolhimento –  Menor portador de síndrome do espectro autista –  Necessidade de tratamento multidisciplinar –  Dicção da Súmula 102, deste Egrégio Tribunal de Justiça –  A eficácia das sessões de psicologia, hidroterapia, neuropsicologia, musicoterapia e terapia ocupacional, equoterapia, nutricionista e psicomotricidade, é matéria de ordem técnica que neste momento processual não se contrapõe à indicação do médico assistente que acompanha o caso do menor –  Psicopedagogia e auxiliar em ambiente escolar são prestações de serviços não afetas ao contrato de plano de saúde, devendo assim ocorrer a exclusão –  Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,2175534-89.2021.8.26.0000,TJSP
" APELAÇÃO CÍVEL –  RESPONSABILIDADE CIVIL –  ACIDENTE DE TRÂNSITO –  Ação de reparação por danos materiais, morais e estéticos –  Sentença que julgou procedente, em parte, o pedido inicial – Preliminares afastadas.Inconformismo dos réus –  Não cabimento –  Culpa pelo acidente que restou incontroversa, porquanto a autora foi atropelada enquanto atravessava a via pública pela faixa de pedestres, onde não havia sinalização semafórica; condição na qual tinha incontestável preferência –  Inteligência do artigos 70 e 214, I, do CTB –  Prova pericial indicando a existência de sequelas e de dano estético em decorrência do acidente –  Nexo de causalidade demonstrado –  Dano moral in re ipsa –  Dano estético bem caracterizado –  Quantum indenizatório que não comporta alteração, atendendo aos critérios da razoabilidade e proporcionalidade, sem configurar enriquecimento sem causa.Inconformismo da autora –  Cabimento, em parte – Inclusão na condenação de reembolso com medicamentos e cirurgia necessária à recuperação – Inteligência do art. 493 do CPC – Fatos comprovados posteriormente, mas incluídos na causa de pedir, comprovados, tendo a inicial pedido condenação nos gastos futuros –  Pretensão porém de obter condenação pelo valor do medicamento multiplicado pelo tempo de vida estimado não acolhido - Condenação por meio de reembolso, com comprovação do gasto mediante prescrição médica, assim também em relação à cirurgia - Indenização por danos morais e estéticos bem fixados – Valores mantidos - Impugnação à gratuidade processual concedida aos corréus rejeitada - Honorários advocatícios corretamente fixados em atenção à sucumbência recíproca e pretensões expostas na inicial - Recurso dos corréus não provido; recurso da autora provido, em parte. ","vido, em parte. ",Parcial Procedente,1007247-80.2013.8.26.0609,TJSP
" - Compra e venda de veículos - Julgamento conjunto de dois processos, por única sentença, nos quais foi interposto idêntico apelo - Primeira demanda ajuizada por vendedores de veículo da marca e modelo Toyota Hilux, pedindo, em sede de tutela cautelar antecedente, sua busca e apreensão e, em caráter definitivo, a rescisão do contrato - Pedido improcedente quanto ao apelante, que não participou do contrato firmado entre os autores e a ré Hi-Performance, adquiriu o veículo de quem já era sua proprietária, por preço não muito inferior à média de mercado, e não participou de possível fraude que vitimou os autores - Afastamento da responsabilidade do apelante pelas verbas de sucumbência.- Segunda demanda proposta pelo apelante, com pedido de rescisão de contrato envolvendo outro veículo (motocicleta da marca Suzuki), abatimento no preço da Hilux, obrigação de fazer, compensação de valores e indenizações material e moral - O apelante tem direito à rescisão do contrato da motocicleta, pois a vendedora não quitou o seu financiamento, conforme se obrigara - Não se cogita de abatimento no preço da Hilux, porque não foi produzida prova idônea da circunstância que lhe daria causa, isto é, da adulteração do seu odômetro - Como ainda há débito do apelante para com a vendedora, não é possível determinar, desde já, a transferência da Hilux para o nome dele - O pedido de indenizações material e moral são improcedentes, o primeiro diante da ausência de nexo causal e o segundo porque não houve, razoavelmente, efetiva ofensa a direito da personalidade - Redução do valor dos honorários advocatícios devidos pelo apelante - Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,0000691-07.2016.8.26.0599,TJSP
" - Ação de indenização material e moral –  Ausência de repasse ao autor, por advogada do sindicato, de crédito obtido em reclamação - Retenção indevida comprovada –  Responsabilidade solidária do sindicato que não reflete litisconsórcio passivo necessário, a afastar a pretensão à anulação da sentença e do processo para correção do polo passivo, a que não se presta o chamamento ao processo –  Ressarcimento devido, assim como indenização moral, cuja fixação revela exagero e fica reduzida –  Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1012525-22.2019.8.26.0037,TJSP
" RESPONSABILIDADE CIVIL. Ação declaratória de inexigibilidade de débito cumulada com indenização por danos morais –  Sentença de procedência que fixou a indenização em R$ 10.000,00 –  Lançamento indevido do nome da autora no cadastro de inadimplentes –  Inconformismo da ré que pede o afastamento ou a redução da indenização fixada –  Apelante que confessou que houve instabilidade em seus sistemas, resultando no cancelamento da compra realizada pela autora, que acabou por adquirir o produto em outro site –  Justificativa não havia para inúmeras cobranças perpetradas pela recorrente, que culminaram com a indevida negativação do nome da apelada –  Aplicação da teoria da responsabilidade objetiva do risco –  Inexistência de débito a justificar o cadastro do nome da requerente no banco de inadimplentes –  Caracterização do dever de indenizar –  Danos morais configurados e reduzidos para R$ 5.000,00 –  Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,1000607-06.2021.8.26.0278,TJSP
